stream;start_date;end_date;topic;keywords;stt
RTP1_HD;2024-10-02 17:42:21.0;2024-10-02 17:48:05.0;;cidade do vinho 2025, cinco municípios, Serra de Ossa, produtores de vinho, presidente da Câmara de Borba, António Anselmo, património, vinho do Alentejo, Olentejo, Alisson, Vila Viçosa, enoturismo, José Carlos, Jurumanha, Alandroal, exportação, mercado nacional, gastronomia, Ribatejo, Tereza Marques;Boa tarde, Dina. É uma cidade do vinho 2025 que se divide precisamente em cinco municípios. Tem em todos como ponto de ligação, como disseste, a Serra de Ossa. São todos eles produtores de vinho, em alguns deles o vinho é mesmo a atividade mais importante e é É daí que vem esta ideia que nasce a 5, mas é o presidente da Câmara de Borba, é Borba que toma a dianteira neste processo. Já tinha tentado uma candidatura, não a conseguiu sozinho e percebeu, não é, Presidente? Boa tarde. Presidente António Anselmo, percebeu que só juntos conseguiriam esta cidade do vinho, é isso? Como disse ali, do discurso normal, é assim mesmo. Quer dizer, isoladamente, o que é que somos nós? Se temos bom vinho em Borba, bom vinho no Redondo, bom vinho em Extremadura, de Lisó, tem vinho pouco, Andoró tem vinho pouco, mas tem património. Todos juntos conseguimos, infelizmente ganhamos, e o importante é que ganhou o território. Muito mais importante que aquilo que nós somos isoladamente, é aquilo que nos une. E juntos somos muito mais fortes. É isso que conta. O que é que vai poder, o que é que vai acontecer durante o ano que vem? O que é que quem gosta de vinho pode vir descobrir aqui? Este, de facto, é um ano, em 2025, dedicado à paixão pelo vinho. Falamos de património, falamos de cultura, falamos de emoções, de experiências únicas. E isso nós temos no nosso território para oferecer. Nesta lindíssima Serra Dossa, valorizamos os nossos produtores. Aqueles homens e mulheres que todos os dias, no campo, na terra, trabalham para produzir uvas e vinhos de excelente qualidade. E é com esse trabalho que, de facto, conseguimos promover uma cidade do vinho, com todos a trabalhar em conjunto e valorizando um património tão importante que nós temos, porque o vinho do Alentejo é, de facto, algo de excelência. Muito bem, muito obrigado. O vinho é então apenas o pretexto para que se possa vir até a Olentejo conhecer muito mais, mas são os produtores de vinho, como disse o Presidente da Câmara de Redondo, que fazem com que esta região se torne única. Produtores que tanto são portugueses como são pessoas que se apaixonaram pelo Olentejo e que vieram para aqui, não é, Alisson? Alisson faz vinho em Vila Viçosa. Faço vinho na Vila Viçosa, estou uma das poucos produtores e adegas aqui. Isto é o nosso vinho Asamor. E esta cidade do vinho, que expectativas tem? O que vai acrescentar ao seu negócio? Eu acho que esta iniciativa vai ser fantástico para nós e para nós todos, a dar mais visibilidade para nossas produções, nossos vinhos e o turismo na zona. Basicamente é isso. É muito procurada pelo turismo já a Ellison? Pouco, mas eu vendo quase 95% fora. E então, o turismo vai ser muito importante a longo prazo. Ao vinho junta-se o enoturismo, que é também uma expectativa de que também possa crescer neste ano de 2025. São muitos os produtores de vinho. Já percebemos que Vila Viçosa e Alandroal têm menos produção de vinho. Os outros três conselhos têm mais. José Carlos vem da Jurumanha, do Alandroal, também um dos conselhos com menos produção de vinho. É importante este 2025, esta capital, esta cidade do Brasil? É extremamente importante. Antes de mais, saudar os municípios que tiveram o orgulho de se candidatar e conseguirem este trazer para a nossa região aquilo que é de nós, o vinho. O vinho é aquilo que nós sabemos fazer. O que é que espera? Espero que seja mais um momento de divulgação do excelente produto que nós fazemos, que são os nossos vinhos, que são os nossos produtos. E isto é sempre salutar, fazer divulgação e esses eventos servem exatamente para isto, para divulgar e podemos cada vez chegar mais às pessoas, ao consumidor final. A sua produção é como? A Ellison dizia-me que exporta a maior parte do que produz. No seu caso? No nosso caso temos uma porcentagem de exportação, mas temos também o mercado nacional, que hoje em dia já estamos muito implementados no mercado nacional. e o mercado nacional é um dos nossos principais consumidores, mas também temos no estrangeiro vários países, Brasil, Suécia, Alemanha, vários países. E estamos à procura de outros países, obviamente, para fazer justamente daquilo que é os nossos vinhos lá em fronteiras. Portanto, esta cidade do vinho vai ser também uma boa oportunidade? Garantidamente vai ser uma excelente oportunidade para fazermos essa divulgação e chegarmos a esse objetivo, que é o maior evento e poderemos estar em todos os mercados. Muito bem, muito obrigada. Obrigado. Para os produtores de vinho, é então oportunidade de vender mais, de divulgar, é uma oportunidade de trazer mais turistas à região, porque vinho é também gastronomia, é também património e é isso que se pretende com esta cidade do vinho. É trazer a estes cinco concelhos unidos aqui pela Serra de Ossa mais turistas, uma promoção maior para que a região ganhe também com isso. E é, então, assim, unidos que conseguem chegar mais longe. São cinco conselhos, cores políticas diferentes, mas unidos nesta causa, conseguiram, então, ganhar esta Cidade do Vinho para 2025. Este ano, 2024, a Cidade do Vinho acontece no Ribatejo, em quatro conselhos do Ribatejo. É cada vez mais unidos que os concelhos conseguem então estas distinções e estas classificações. Porque unidos são muito mais fortes. Muito obrigada, Tereza Marques.
RTP1_HD;2024-10-02 17:48:05.0;2024-10-02 17:48:17.0;;Assembleia Legislativa dos Açores, petição pública, SOS Mundo Verde, 500 assinaturas, descargas de ar;Já deu entrada na Assembleia Legislativa dos Açores a petição pública SOS Mundo Verde com mais de 500 assinaturas. Os peticionários querem acabar com descargas de ar.
RTP1_HD;2024-10-02 17:48:22.0;2024-10-02 17:48:30.0;;Praia do Monte Verde, ondas, festival, cidade;É famosa pelas suas ondas e até tem o nome associado a um festival, mas a Praia do Monte Verde, na cidade
RTP1_HD;2024-10-02 17:48:34.0;2024-10-02 17:48:49.0;;parâmetros negativos, qualidade da água, interdição, cidadãos, petição pública;De tempos a tempos, são detectados parâmetros negativos na qualidade da sua água, o que obriga à interdição do local. Cansados de esperar, um grupo de cidadãos lançou uma petição pública, que já recolheu mais de 500.
RTP1_HD;2024-10-02 17:48:50.0;2024-10-02 17:49:12.0;;Praia de Monteverde, bandeira azul, descargas, elementos orgânicos nocivos, saúde;O objetivo passa por criar condições para que a Praia de Monteverde possa ostentar a bandeira azul. E para que tal aconteça é preciso eliminar as descargas de elementos orgânicos nocivos à saúde. tem sido sempre esta a situação que impede que a...
RTP1_HD;2024-10-02 17:49:13.0;2024-10-02 17:49:23.0;;fonte, potencial, rendimento, econômico, social, ambiental, lazer;que é uma enormíssima fonte de potencial, rendimento, portanto, econômico, social, ambiental, de lazer.
RTP1_HD;2024-10-02 17:49:24.0;2024-10-02 17:49:46.0;;marcar passo, piscinas, bandeira azul, Santa Bárbara, ciclo do garimpo, areia, ciclo da sanita, signatários, tempo, palavras;Fico sempre a marcar passo enquanto, por exemplo, as piscinas ao lado têm bandeira azul ou a Santa Bárbara tem bandeira azul. Ou seja, o ciclo do garimpo da areia passou, infelizmente, deixa-me dizer, ao ciclo da sanita. Para os signatários, é mais do que tempo de passar das palavras.
RTP1_HD;2024-10-02 17:49:47.0;2024-10-02 17:50:03.0;;;Falta aqui análises credíveis, periódicas com muita periodicidade e que sejam publicadas e que se passe das palavras aos atos. Que não seja para o dia de São Nunca à Tarde, mas seja para a gente.
RTP1_HD;2024-10-02 17:50:03.0;2024-10-02 17:50:41.0;;;Já para além de afetar a população local, a imagem passada ao turismo está muito longe de ser a melhor. Essa gente pode levar 100 grandes campanhas de grande despéndio de dinheiro. Portanto, a boa imagem da nossa terra pode fazer, ajudar ou desfazer todas as campanhas turísticas de uma terra isenta de poluição e falar com as fontes de poluição, fazê-las entender que já tiveram tempo suficiente para entender que meia dúzia de poluidores não podem condicionar a vida de quase 13 mil habitantes da cidade da Ribeirão.
RTP1_HD;2024-10-02 17:50:41.0;2024-10-02 17:50:50.0;;petição pública, SOS Monteverde, Assembleia Legislativa Regional;A petição pública SOS Monteverde já foi entregue na Assembleia Legislativa Regional, que terá agora de agendar uma data para descobrir.
RTP1_HD;2024-10-02 17:50:51.0;2024-10-02 17:50:57.0;;representantes, petição, reunião, autarquia;Os representantes desta petição vão também pedir uma reunião com a autarquia.
RTP1_HD;2024-10-02 17:50:59.0;2024-10-02 17:51:07.0;;Sagres, festival de observação de aves, amanhã, domingo, centenas de pessoas, milhares;Começa amanhã em Sagres mais um festival de observação de aves. Até domingo são esperadas centenas de pessoas e milhares.
RTP1_HD;2024-10-02 17:51:09.0;2024-10-02 17:51:23.0;;ponta mais ocidental da Europa, paragem obrigatória, milhares de pássaros, fogem do inverno, Vila de Sagres, lugar privilegiado;A ponta mais ocidental da Europa é, por esta altura do ano, paragem obrigatória para os milhares de pássaros que fogem do inverno. E quem gosta de os ver passar tem novamente na Vila de Sagres um lugar privilegiado.
RTP1_HD;2024-10-02 17:51:24.0;2024-10-02 17:51:36.0;;rotas migratórias, Gibraltar, África, frio, contornos;As rotas migratórias mais eficazes, em vez de migrar em puros Gibraltar, que seria a melhor forma de chegarem à África, que é para onde vão agora que está a ficar frio, o que acontece é que vão acompanhando os contornos...
RTP1_HD;2024-10-02 17:51:37.0;2024-10-02 17:51:59.0;;Sagres, ponto de referência, juvenis, melhor caminho, Festival de Observação de Aves e Atividades da Natureza, 270.000;e acabam por chegar a Sagres como um ponto de referência. Para nós é um momento ideal porque estamos a vê-las literalmente às voltas e por isso é que também Sagres normalmente é associado a ver as juvenis, que são os que ainda não sabem o melhor caminho. Durante quatro dias, o Festival de Observação de Aves e Atividades da Natureza reúne mais de 270.000.
RTP1_HD;2024-10-02 17:51:59.0;2024-10-02 17:52:19.0;;eventos, oficinas artísticas, pintura, fotografia, passeios de bicicleta, caiaque, observação de aves, flora, animais, observação de golfinhos;eventos, incluindo oficinas artísticas de pintura e fotografia, bem como passeios de bicicleta e caiaque. Embora o tema principal seja a observação de aves, a verdade é que com o passar do tempo fomos incluindo cada vez mais coisas. Fomos incluindo também a questão da flora, outros grupos de animais, a observação de golfinhos. Porque afinal...
RTP1_HD;2024-10-02 17:52:19.0;2024-10-02 17:52:33.0;;aves, natureza, orgânica, inscrições, Festival de Observação de Aves, Sagres, Fortaleza de Belicha, atividades;Normalmente quem gosta de aves também gosta de outras coisas da natureza e fomos crescendo assim de uma forma orgânica. As inscrições para o Festival de Observação de Aves em Sagres podem ser feitas na Fortaleza de Belicha. As atividades decorrem até...
RTP1_HD;2024-10-02 17:52:45.0;2024-10-02 17:53:25.0;;chuva, melhoria, temperatura máxima, regiões do interior norte e centro, carta de prognóstico de superfície, anticiclone, Açores, ondulações frontais, Atlântico, arquipélago dos Açores, Portugal continental, massas de ar tropicais, características equatoriais;Amanhã vamos ainda continuar com a ocorrência de períodos de chuva ou água cedo, mas a partir da tarde vai haver uma melhoria, com exceção da região mais a norte, e vamos ter uma pequena subida dos valores da temperatura máxima nas regiões do interior norte e centro. Por que tudo isto está na nossa carta de prognóstico de superfície válida para amanhã às 12 horas, podemos ver que continuamos com um anticiclone a sul dos Açores, ondulações frontais no Atlântico, que afeta o arquipélago dos Açores e que também afetam Portugal continental, com a entrada de massas de ar tropicais ou mesmo com características equatoriais. No entanto, a partir da tarde, este anticiclone começa a estender em sua influência em direção mais a nós.
RTP1_HD;2024-10-02 17:53:25.0;2024-10-02 17:53:55.0;;influencia favoravelmente, tempo, sub-Portugal continental, abertas, região norte, céu geralmente muito nublado, períodos de chuva, água ceios, Minho, Douro Litoral, regiões do interior, tarde, Minho de ouro litoral, precipitação;e influencia favoravelmente o tempo sub-Portugal continental, no sentido de dar boas abertas. Assim, em promenor para a região norte, aqui começamos com um dia com o céu geralmente muito nublado, com ocorrência de períodos de chuva ou água ceios, em especial no Minho e Douro Litoral, serão pouco frequentes nas regiões do interior e a partir da tarde vai haver boas abertas no interior. No entanto, no minho de ouro litoral, o céu vai continuar muito, geralmente, muito nublado, mas é pouco provável que haja precipitação.
RTP1_HD;2024-10-02 17:53:55.0;2024-10-02 17:54:32.0;;temperaturas mínimas, 12 graus, Bragança, Porto, 16 graus, máximas, interior, 21 e os 24 graus, litoral, 19 a 22 graus, região centro, nebulosidade, períodos de chuva, água ceiros, Cabo Raso, Grande Lisboa, tarde, melhoria, diminuição da nebulosidade;Aqui vamos ter então temperaturas mínimas menas da ordem dos 12 graus, por exemplo, em Bragança. Já o Porto terá uma mínima de 16 graus. As máximas vão subir nas regiões do interior, uma pequena subida. Vão variar sensivelmente entre os 21 e os 24 graus de Bragança e no litoral cerca de 19 a 22 graus. Na região centro, também aqui o dia inicia-se com muita nebulosidade, com ocorrência de períodos de chuva ou água ceiros, em especial no litoral a norte do Cabo Raso, mas poderão também chegar à região da Grande Lisboa. No entanto, a partir da tarde vai haver uma melhoria com diminuição da nebulosidade.
RTP1_HD;2024-10-02 17:54:32.0;2024-10-02 17:56:16.0;;;principalmente nas regiões do interior, onde vai haver boas abertas, e também nas regiões do litoral, a sul do Cabo Carvoeiro. Aqui, temperaturas mínimas na ordem dos 19, por exemplo, na capital, mínima de 12 graus na guarda, as máximas vão atingir os 26 graus na capital, Os 27 em Santarém, também 26 em Castelo Branco, 22 a 23 em Coimbra e Leiria e também em Porto Alegre. Na região sul, aqui também se iniciou o dia com muita nebulosidade, boas abertas no sotavento ao Garvio e eventualmente alguma precipitação no Alto Alentejo e também no litoral oeste até a final da manhã gradualmente a partir da tarde vai haver uma diminuição da velocidade. Temperaturas mínimas da ordem dos 16 graus em Évora, 21 em Faro. As máximas vão atingir os 27 a 28 graus, com exceção da costa ocidental a sul de Sines, onde temos 22 a 24 graus. Em todo o território, o vento sopra de oeste-noraoeste fraco ou moderado. No entanto, ele é por vezes forte nas terras altas, em especial das regiões centro-sul, e entrará a brisa do oeste-sudoeste na costa sul do Algarve durante a tarde. Na costa ocidental, temos ondas noroeste com 1,5 m, na costa sul do Algarve, ondas sudoeste inferiores a 1 m. Na Madeira, temperatura elevada para a época, com 29 graus previstos para o fumichal, o de nord-nordeste a superar por vezes forte nos extremos leste e oeste da Ilha da Madeira e também nas Terras Altas, há nebulosidade a alternar com boas abertas ao largo do arquipélago, ondas de noroeste com 1 a 2 metros. Nos Açores, aqui a ocorrência de período de chuva ou água séria, em especial nos grupos central e também ocidental, temperaturas máximas sem alteração significativa entre os 26, os 27 graus, ainda o vento sudoeste moderado, forte, sendo...
RTP1_HD;2024-10-02 17:56:17.0;2024-10-02 17:56:28.0;;;do lado oriental e temos ainda as ondas do oeste-sudoeste com 2 a 4 metros, sendo 1 a 2 metros do lado oriental. São estas as previsões para amanhã. Tenham-se excelentes!
RTP1_HD;2024-10-02 17:56:30.0;2024-10-02 17:56:50.0;;;É o outono já manifestar-se através do estado do tempo, mas ainda com temperaturas de verão. Foi o Portugal em Direto. Obrigada por nos dar a privilégio da sua companhia. Agarre sempre o lado mais positivo da sua vida, para que tudo lhe possa parecer mais fácil. Fique bem.
RTP1_HD;2024-10-02 17:58:08.0;2024-10-02 17:58:19.0;Disasters;;Não foi apenas um tremor de terra, não foi apenas a terra abanar, foi basicamente toda a minha vida abanar. Eu vi-me envolvido numa missão humanitária que durou até aos dias de hoje. Eu tive que arranjar uma vida.
